,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
1901,2.060825104729802e-09,4,Bak1,76.77721626664899,485165195.4097903,-2.463146256781215,-2.1499750748100745,9.654363335189153e-09,SE,98,9.68588790602357,1.6513256322234058e+18,0.0039179325103759766,23.26616242824472,-2.4657147642566315,0.0025685074754164816,0.9595801594865278,0.9595801761992182
2627,2.060825104729802e-09,4,Zfhx3,76.77721626664899,485165195.4097903,2.9374790266700757,-1.3797077870258958,4.037256966778396e-09,SE,98,9.663287037757812,1.6474724601198403e+18,0.001580953598022461,12.464911861342138,2.934910519195597,0.002568507474478565,0.9595801594939013,0.9595801761992182
56,2.060825104729802e-09,4,Anks4b,76.77721626664899,485165195.4097903,1.6020728687009296,-1.8277048978850714,7.002092686007926e-09,SE,98,9.618321970756178,1.639806465178038e+18,0.001737833023071289,15.13572417728043,1.5995043612273605,0.0025685074735690705,0.9595801595010514,0.9595801761992182
1872,2.0608251047298017e-09,4,Ring1,76.77721626664899,485165195.4097903,-1.4727785672859,-1.953703552839978,7.991698418621149e-09,SE,98,9.56811039888529,1.631246005211011e+18,0.0016107559204101562,21.28542704925409,-1.4753470747576216,0.0025685074717216594,0.9595801595155751,0.9595801761992182
1364,2.060825104729802e-09,4,Rere,76.77721626664899,485165195.4097903,-5.214043890346716,-1.834915341147719,7.0739573901356626e-09,SE,98,9.540384796537273,1.626519128514695e+18,0.0014338493347167969,28.76795769537572,-5.216612397816903,0.002568507470186887,0.9595801595276409,0.9595801761992182
447,2.060825104729802e-09,4,Gpr83,76.77721626664899,485165195.4097903,-10.979012637621167,-2.2554345401771227,1.0636046246070684e-08,SE,98,9.512779530920858,1.6218127677619164e+18,0.0016934871673583984,40.297895189924624,-10.981581145090004,0.002568507468836856,0.9595801595382543,0.9595801761992182
2547,2.0608251047298017e-09,4,Msl2,76.77721626664899,485165195.4097903,24.47477408185489,-1.5113759650225675,4.781439146139868e-09,SE,98,9.50177096302358,1.619935941339886e+18,0.0011334419250488281,-30.60967824902749,24.472205574386123,0.0025685074687658016,0.9595801595388128,0.9595801761992182
1054,2.060825104729802e-09,4,Smo,76.77721626664899,485165195.4097903,-9.425142505911367,-0.17795653087295937,2.115495007651662e-10,SE,98,9.485293906649588,1.617126804397775e+18,0.001664876937866211,37.19015492650502,-9.42771101337945,0.0025685074680836806,0.9595801595441754,0.9595801761992182
2699,2.060825104729802e-09,4,Sgcg,76.77721626664899,485165195.4097903,13.547619358694305,-1.6554071565623474,5.739858986644335e-09,SE,98,9.46339108490456,1.6133926407034893e+18,0.00160980224609375,-8.755368802706322,13.545050851226932,0.002568507467373138,0.9595801595497615,0.9595801761992182
3474,2.060825104729802e-09,4,Zbtb41,76.77721626664899,485165195.4097903,13.534947365758057,-1.8382044754846625,7.056182437010344e-09,SE,98,9.468859672530936,1.6143249681273787e+18,0.0015938282012939453,-8.730024816833826,13.532378858290912,0.002568507467145764,0.959580159551549,0.9595801761992182
173,2.060825104729802e-09,4,Cep104,76.77721626664899,485165195.4097903,2.1743896113113124,-2.1681328375001816,9.80451298910489e-09,SE,98,9.457927233352777,1.6124611207224965e+18,0.001669168472290039,13.991090692059664,2.1718211038446213,0.002568507466691017,0.959580159555124,0.9595801761992182
870,2.060825104729802e-09,4,Pzp,76.77721626664899,485165195.4097903,-8.164001170088,-1.04372832603679,2.38791553420819e-09,SE,98,9.381927552051543,1.5995041029466156e+18,0.0016291141510009766,34.66787225485829,-8.166569677552275,0.0025685074642751715,0.9595801595741165,0.9595801761992182
1980,2.060825104729802e-09,4,Cpt1a,76.77721626664899,485165195.4097903,14.850879409378535,-2.3285483967844347,1.1264985834650211e-08,SE,98,9.349636415632487,1.5939988584321446e+18,0.001600027084350586,-11.361888904074782,14.848310901915426,0.0025685074631098814,0.9595801595832776,0.9595801761992182
1432,2.0608251047298025e-09,4,Jarid2,76.77721626664899,485165195.4097903,5.9776608501064175,-0.9883741395490931,2.1203274551981724e-09,SE,98,9.274935667742374,1.5812632929440822e+18,0.00165557861328125,6.384548214469454,5.975092342646633,0.0025685074597845414,0.9595801596094201,0.9595801761992182
761,2.060825104729802e-09,4,Pak1ip1,76.77721626664899,485165195.4097903,-3.386980047854081,-3.1218391985959895,2.0217072700476122e-08,SE,98,9.269634189903966,1.580359455698786e+18,0.0026617050170898438,25.11383001039045,-3.389548555313695,0.002568507459614011,0.9595801596107607,0.9595801761992182
858,2.060825104729802e-09,4,Ptgs2,76.77721626664899,485165195.4097903,-2.7838865779220896,-1.2357167692436184,3.275108226223383e-09,SE,98,9.243194858843088,1.5758518725527416e+18,0.0020639896392822266,23.90764307052647,-2.78645508538051,0.0025685074584202994,0.9595801596201452,0.9595801761992182
1757,2.0608251047298017e-09,4,Dusp28,76.77721626664899,485165195.4097903,-0.9565269533808305,-2.1718151210779046,9.845069193652102e-09,SE,98,9.243194858843088,1.5758518725527416e+18,0.0016036033630371094,20.25292382144395,-0.9590954608392224,0.0025685074583918777,0.9595801596203687,0.9595801761992182
62,2.060825104729802e-09,4,Aplp2,76.77721626664899,485165195.4097903,-12.428246673428589,-2.570883621140463,1.3778597665185002e-08,SE,98,9.237920568018161,1.574952670361315e+18,0.0017948150634765625,43.19636326153947,-12.430815180886981,0.0025685074583918777,0.9595801596203687,0.9595801761992182
2339,2.0608251047298017e-09,4,Fndc3c1,76.77721626664899,485165195.4097903,-7.366658932004043,-1.2419285283797932,3.3193535143481037e-09,SE,98,9.222124753463858,1.5722596768321272e+18,0.002542257308959961,33.073187778690375,-7.369227439462037,0.0025685074579939737,0.9595801596234969,0.9595801761992182
3422,2.0608251047298017e-09,4,Apcdd1,76.77721626664899,485165195.4097903,-73.23405271876379,-0.40220422792003174,8.713528001374595e-10,SE,98,9.214242034467778,1.57091576948402e+18,0.0013124942779541016,164.80797535220987,-73.23662122622144,0.0025685074576529132,0.9595801596261782,0.9595801761992182
3043,2.0608251047298017e-09,4,Uhrf1bp1l,76.77721626664899,485165195.4097903,7.667314731713645,-1.7144124309744309,6.161363228260155e-09,SE,98,9.21686848411865,1.5713635470829676e+18,0.0015971660614013672,3.0052404512549984,7.664746224256021,0.0025685074576244915,0.9595801596264016,0.9595801761992182
309,2.060825104729802e-09,4,Efna2,76.77721626664899,485165195.4097903,-5.182409649771557,-2.3172213823765593,1.1201538285245311e-08,SE,98,9.201126610844028,1.5686797498833905e+18,0.0025055408477783203,28.704689214225404,-5.184978157229068,0.0025685074575108047,0.9595801596272954,0.9595801761992182
1209,2.060825104729802e-09,4,Ube2d2a,76.77721626664899,485165195.4097903,-9.037222997062031,-1.5638783030077479,5.1861173841508285e-09,SE,98,9.21161670731122,1.5704681832566497e+18,0.001600503921508789,36.41431590880635,-9.039791504519457,0.0025685074574255395,0.9595801596279657,0.9595801761992182
3037,2.060825104729802e-09,4,Insrr,76.77721626664899,485165195.4097903,14.938625291586163,-1.75501574058407,6.437486318486276e-09,SE,98,9.148943947797802,1.5597832429361736e+18,0.0016014575958251953,-11.537380668490037,14.936056784130841,0.002568507455322333,0.9595801596445003,0.9595801761992182
2639,2.0608251047298025e-09,4,Ddx58,76.77721626664899,485165195.4097903,-1.199526453207568,-1.5456723045511696,5.047978952390487e-09,SE,98,9.123018928387609,1.5553633436472993e+18,0.002567291259765625,20.738922821097425,-1.2020949606614977,0.0025685074539296693,0.9595801596554488,0.9595801761992182
1391,2.060825104729802e-09,4,Etf1,76.77721626664899,485165195.4097903,-8.416107850863114,-1.5418586865857398,5.0433330539331995e-09,SE,98,9.107516774979576,1.5527204157582188e+18,0.0026006698608398438,35.172085616408516,-8.418676358316475,0.002568507453361235,0.9595801596599176,0.9595801761992182
1137,2.060825104729802e-09,4,Thoc5,76.77721626664899,485165195.4097903,6.1386053846187,-2.6748535301665024,1.4853697588266843e-08,SE,98,9.107516774979576,1.5527204157582188e+18,0.0033884048461914062,6.06265914544489,6.136036877165395,0.0025685074533043917,0.9595801596603646,0.9595801761992182
827,2.0608251047298017e-09,4,Pou3f2,76.77721626664899,485165195.4097903,-11.537035635607822,0.07512994512026747,1.6435230188320528e-10,SE,98,9.02550212660452,1.538737919533449e+18,0.006546974182128906,41.41394118589793,-11.539604143057659,0.002568507449836943,0.9595801596876243,0.9595801761992182
17,2.0608251047298017e-09,4,Acss1,76.77721626664899,485165195.4097903,-0.08214414361953004,-3.0847443539365886,1.9734094422106746e-08,SE,98,9.005171563718694,1.535271806778828e+18,0.0016613006591796875,18.50415820192135,-0.08471265106908277,0.002568507449552726,0.9595801596898587,0.9595801761992182
1436,2.0608251047298017e-09,4,Mrpl35,76.77721626664899,485165195.4097903,6.021859407532361,-2.19238275641397,1.0013746053364543e-08,SE,98,8.989968688156113,1.5326799021084905e+18,0.0037190914154052734,6.296151099617568,6.019290900083945,0.0025685074484158577,0.9595801596987963,0.9595801761992182
3475,2.060825104729802e-09,4,Ing5,76.77721626664899,485165195.4097903,6.475797909669495,-1.6312069309853492,5.59013203025379e-09,SE,98,8.954644680312402,1.526657590044678e+18,0.001592874526977539,5.388274095343299,6.473229402222216,0.0025685074472789893,0.959580159707734,0.9595801761992182
1159,2.060825104729802e-09,4,Tmem214,76.77721626664899,485165195.4097903,13.841915196876812,-4.092912694427425,3.4619291524093024e-08,SE,98,8.954644680312402,1.526657590044678e+18,0.0034499168395996094,-9.343960479071335,13.839346689430101,0.002568507446710555,0.9595801597122028,0.9595801761992182
3147,2.0608251047298017e-09,4,Rab23,76.77721626664899,485165195.4097903,2.2843670294997764,-2.215396307357552,1.0231285627809894e-08,SE,98,8.949615393873916,1.5258001581098627e+18,0.0015985965728759766,13.771135855682736,2.2817985220533217,0.0025685074464547597,0.9595801597142137,0.9595801761992182
740,2.0608251047298017e-09,4,Nuak2,76.77721626664899,485165195.4097903,-4.486278552860654,-1.7848119994753378,6.698166775717246e-09,SE,98,8.879647986357924,1.5138715693658688e+18,0.0015690326690673828,27.312427020403597,-4.488847060305147,0.0025685074444936618,0.9595801597296312,0.9595801761992182
1560,2.060825104729802e-09,4,Vps8,76.77721626664899,485165195.4097903,0.20084353661866317,-2.6401441334911397,1.4487171448496012e-08,SE,98,8.894571761853811,1.5164158908823892e+18,0.002254009246826172,17.938182841444963,0.1982750291741695,0.0025685074444936618,0.9595801597296312,0.9595801761992182
2249,2.060825104729802e-09,4,Lhx4,76.77721626664899,485165195.4097903,-2.7539216583419375,-2.305224700953399,1.1080752838716322e-08,SE,98,8.864761739207376,1.511333645974042e+18,0.002138376235961914,23.847713231366164,-2.756490165785351,0.002568507443413637,0.9595801597381219,0.9595801761992182
2719,2.060825104729802e-09,4,Orc2,76.77721626664899,485165195.4097903,-0.3068416054455838,-1.9704102080515369,8.123900977002796e-09,SE,98,8.86476173920738,1.511333645974042e+18,0.0032033920288085938,18.953553125573457,-0.30941011288845743,0.0025685074428736243,0.9595801597423672,0.9595801761992182
1639,2.060825104729802e-09,4,Tada3,76.77721626664899,485165195.4097903,-9.047315938177803,-0.17200094231164256,2.0613008048625555e-10,SE,98,8.85980797471107,1.5104890896083151e+18,0.0023119449615478516,36.434501791037896,-9.049884445620563,0.0025685074427599375,0.959580159743261,0.9595801761992182
1426,2.0608251047298017e-09,4,Cep170,76.77721626664899,485165195.4097903,-5.7759921828532015,-1.870885124152386,7.350250904007331e-09,SE,98,8.84991289467911,1.508802099272662e+18,0.0033292770385742188,29.891854280388692,-5.778560690295706,0.002568507442504142,0.959580159745272,0.9595801761992182
623,2.060825104729802e-09,4,Mbtd1,76.77721626664899,485165195.4097903,-3.2425168400337725,-2.5778455475287223,1.3825894937754166e-08,SE,98,8.844971569876098,1.5079596637227645e+18,0.00164794921875,24.824903594749834,-3.2450853474759356,0.0025685074421630816,0.9595801597479533,0.9595801761992182
2506,2.060825104729802e-09,4,Ankrd35,76.77721626664899,485165195.4097903,0.006554514687991286,-1.7994279297175786,6.794557603539638e-09,SE,98,8.771345600629534,1.4954073348713713e+18,0.0016155242919921875,18.326760885306307,0.003986007248272472,0.0025685074397188146,0.9595801597671691,0.9595801761992182
560,2.060825104729802e-09,4,Lcmt2,76.77721626664899,485165195.4097903,-4.544505174999472,-2.2812058361657104,1.0858445581971989e-08,SE,98,8.781109168094964,1.4970719039200778e+18,0.0019311904907226562,27.428880264681233,-4.547073682438963,0.002568507439491441,0.9595801597689567,0.9595801761992182
1733,2.060825104729802e-09,4,Ick,76.77721626664899,485165195.4097903,-8.087716641201155,-2.111722806862394,9.333790517799311e-09,SE,98,8.78110916809496,1.4970719039200778e+18,0.0016124248504638672,34.5153031970846,-8.09028514864059,0.0025685074394345975,0.9595801597694036,0.9595801761992182
1459,2.060825104729802e-09,4,Synrg,76.77721626664899,485165195.4097903,-0.7948280721897163,-3.0571670344937907,1.9386752508164447e-08,SE,98,8.761598308035271,1.4937455404894976e+18,0.0016121864318847656,19.929526059061722,-0.7973965796284403,0.0025685074387240547,0.9595801597749896,0.9595801761992182
365,2.060825104729802e-09,4,Fam53c,76.77721626664899,485165195.4097903,2.6572907550515765,-2.786270578952937,1.6115671541126143e-08,SE,98,8.72277116484645,1.4871259866193938e+18,0.0016562938690185547,13.025288404579136,2.654722247614245,0.002568507437331391,0.9595801597859381,0.9595801761992182
2268,2.060825104729802e-09,4,Map3k7cl,76.77721626664899,485165195.4097903,-5.071281642221379,-1.4590473941277908,4.521662867546474e-09,SE,98,8.693819932156485,1.482190154913591e+18,0.0015990734100341797,28.482433199125047,-5.073850149657403,0.0025685074360239923,0.9595801597962165,0.9595801761992182
1621,2.060825104729802e-09,4,Bbs1,76.77721626664899,485165195.4097903,4.332909277514204,-2.9875371470118925,1.8507042634439908e-08,SE,98,8.679398336741947,1.4797314489697859e+18,0.001435995101928711,9.67405135965388,4.33034077007909,0.0025685074351144976,0.9595801598033665,0.9595801761992182
1171,2.0608251047298017e-09,4,Tmem9b,76.77721626664899,485165195.4097903,5.082611382940627,-2.7817949131575377,1.6058785760737356e-08,SE,98,8.679398336741954,1.4797314489697859e+18,0.0016987323760986328,8.174647148801036,5.08004287550574,0.002568507434887124,0.9595801598051541,0.9595801761992182
451,2.0608251047298017e-09,4,Grem1,76.77721626664899,485165195.4097903,-4.644681278105168,-2.061591855691567,8.892913784456783e-09,SE,98,8.665012596114433,1.477278855829412e+18,0.003280162811279297,27.629232470892624,-4.647249785539941,0.002568507434773437,0.9595801598060478,0.9595801761992182
2355,2.060825104729802e-09,4,Foxd4,76.77721626664899,485165195.4097903,-6.210433207101346,-0.9219168281769549,1.8888248223579756e-09,SE,98,8.665012596114433,1.477278855829412e+18,0.0008330345153808594,30.76073632888498,-6.213001714536091,0.0025685074347450154,0.9595801598062712,0.9595801761992182
936,2.060825104729802e-09,4,Rps6ka5,76.77721626664899,485165195.4097903,-3.3819272376323397,-2.4956039223946007,1.296624856949617e-08,SE,98,8.65066259151673,1.474832355245818e+18,0.002893209457397461,25.10372438994697,-3.3844957450665163,0.0025685074341765812,0.9595801598107401,0.9595801761992182
3416,2.0608251047298017e-09,4,Phka1,76.77721626664899,485165195.4097903,25.470110294175015,-0.7341086219982776,1.1825489076560226e-09,SE,98,8.65066259151673,1.474832355245818e+18,0.002550840377807617,-32.60035067366774,25.46754178674135,0.0025685074336649905,0.959580159814762,0.9595801761992182
954,2.0608251047298017e-09,4,Scai,76.77721626664899,485165195.4097903,1.25440484064859,-2.25476304559586,1.0596445092928442e-08,SE,98,8.636348204682914,1.4723919270561075e+18,0.0016405582427978516,15.83106023338511,1.2518363332157207,0.0025685074328691826,0.9595801598210183,0.9595801761992182
377,2.060825104729802e-09,4,Fbxo7,76.77721626664899,485165195.4097903,-9.512692213930563,-2.2848720402952942,1.0907078911489128e-08,SE,98,8.617317557486437,1.4691474340557496e+18,0.0027925968170166016,37.365254342543416,-9.51526072136312,0.002568507432556544,0.9595801598234762,0.9595801761992182
1948,2.060825104729802e-09,4,Pmp22,76.77721626664899,485165195.4097903,-10.644292634919907,-1.2812743499101586,3.5336824977530384e-09,SE,98,8.617317557486437,1.4691474340557496e+18,0.0016913414001464844,39.6284551845221,-10.646861142352378,0.0025685074324712787,0.9595801598241465,0.9595801761992182
620,2.060825104729802e-09,4,Mapkbp1,76.77721626664899,485165195.4097903,-0.2117661688358794,-2.232298439862971,1.0392253564557032e-08,SE,98,8.579444486726644,1.4626905378864512e+18,0.0031435489654541016,18.763402252354048,-0.21433467626684433,0.002568507430964928,0.9595801598359889,0.9595801761992182
937,2.0608251047298017e-09,4,Rps6kc1,76.77721626664899,485165195.4097903,3.6564749258285474,-3.472367930072375,2.496403059373723e-08,SE,98,8.579444486726644,1.4626905378864512e+18,0.0031142234802246094,11.026920063025194,3.6539064183979235,0.0025685074306238675,0.9595801598386702,0.9595801761992182
2900,2.060825104729802e-09,4,Trp53bp1,76.77721626664899,485165195.4097903,4.506568232142058,-3.823793737511225,3.02470247628199e-08,SE,98,8.570015231236969,1.4610829649479703e+18,0.0016238689422607422,9.326733450398173,4.5039997247115195,0.0025685074305386024,0.9595801598393405,0.9595801761992182
380,2.060825104729802e-09,4,Ffar2,76.77721626664899,485165195.4097903,-0.06046441896012311,-1.9321748846587536,7.815733563678995e-09,SE,98,8.495137641280031,1.448317250046592e+18,0.001749277114868164,18.460798752602535,-0.06303292638739322,0.002568507427270106,0.9595801598650361,0.9595801761992182
573,2.060825104729802e-09,4,Lifr,76.77721626664899,485165195.4097903,11.00529377713417,-2.1535685725785343,9.65574082337992e-09,SE,98,8.49978868835486,1.4491101967878572e+18,0.003169536590576172,-3.6707176395860515,11.002725269707241,0.0025685074269290453,0.9595801598677174,0.9595801761992182
189,2.060825104729802e-09,4,Cldn5,76.77721626664899,485165195.4097903,-102.45870470656757,0.6216015165147336,1.773065388998868e-09,SE,98,8.481207382391094,1.4459423109816348e+18,0.0013041496276855469,223.25727932781743,-102.46127321399412,0.0025685074265453522,0.9595801598707339,0.9595801761992182
2643,2.060825104729802e-09,4,C5ar1,76.77721626664899,485165195.4097903,10.62542052890592,-0.11867049693834117,1.2618071521942044e-10,SE,98,8.476571576310755,1.4451519626438518e+18,0.001683950424194336,-2.910971143129551,10.622852021479929,0.002568507425991129,0.9595801598750909,0.9595801761992182
571,2.0608251047298017e-09,4,Lhfpl1,76.77721626664899,485165195.4097903,-3.8705989814628765,-2.58401586327813,1.3893206671684007e-08,SE,98,8.439621573912945,1.4388524383604582e+18,0.00162506103515625,26.081067877608042,-3.8731674888876455,0.0025685074247689954,0.9595801598846989,0.9595801761992182
495,2.060825104729802e-09,4,Ide,76.77721626664899,485165195.4097903,6.644434521624476,-3.8502147334305814,3.066023449784802e-08,SE,98,8.439621573912945,1.4388524383604582e+18,0.0017285346984863281,5.051000871433338,6.641866014199735,0.0025685074247405737,0.9595801598849224,0.9595801761992182
1833,2.0608251047298017e-09,4,Trp53,76.77721626664899,485165195.4097903,-15.71928668483622,-1.6092032792627429,5.503755185450413e-09,SE,98,8.43042182359623,1.4372839932519201e+18,0.0016067028045654297,49.77844328435473,-15.721855192260719,0.002568507424498989,0.9595801598868217,0.9595801761992182
2059,2.060825104729802e-09,4,Rtbdn,76.77721626664899,485165195.4097903,-3.6883678799007384,-1.6595513444112824,5.806759925379819e-09,SE,98,8.435019817415103,1.4380678950607762e+18,0.001615285873413086,25.716605674483766,-3.6909363873250243,0.0025685074242858263,0.9595801598884974,0.9595801761992182
1671,2.0608251047298017e-09,4,Dlk2,76.77721626664899,485165195.4097903,5.855714275554533,-3.8203932266308356,3.0190457394662784e-08,SE,98,8.421237107596935,1.435718111310948e+18,0.001603841781616211,6.6284413635732236,5.8531457681313555,0.0025685074231773797,0.9595801598972116,0.9595801761992182
596,2.060825104729802e-09,4,Lsg1,76.77721626664899,485165195.4097903,-10.023368381674231,-1.234272930270275,3.288095152837489e-09,SE,98,8.402912647675217,1.4325940146190413e+18,0.0016489028930664062,38.38660667803075,-10.025936889096926,0.0025685074226942106,0.9595801599010101,0.9595801761992182
786,2.0608251047298017e-09,4,Pgm2,76.77721626664899,485165195.4097903,8.211187549235433,-3.1384388296807493,2.0404008186263254e-08,SE,98,8.366442704983452,1.4263763346544433e+18,0.0016248226165771484,1.9174948162114234,8.208619041814387,0.0025685074210457515,0.9595801599139696,0.9595801761992182
2619,2.0608251047298025e-09,4,Tln1,76.77721626664899,485165195.4097903,-3.502444658222089,-2.4724599986751232,1.2729574530168813e-08,SE,98,8.316682950626515,1.41789290405727e+18,0.0016319751739501953,25.344759231126467,-3.505013165641543,0.0025685074194541357,0.9595801599264823,0.9595801761992182
2706,2.0608251047298025e-09,4,Vwa2,76.77721626664899,485165195.4097903,4.648347200673584,-0.3623287261413347,3.803507933142684e-10,SE,98,8.289728155277501,1.4132974405434417e+18,0.0015835762023925781,9.043175513335122,4.645778693255664,0.0025685074179193634,0.9595801599385481,0.9595801761992182
1904,2.060825104729802e-09,4,Samhd1,76.77721626664899,485165195.4097903,-15.812887819893263,0.26202822978779117,3.0815969399789487e-10,SE,98,8.298698508367103,1.4148267762254848e+18,0.001825571060180664,49.965645554468814,-15.815456327311168,0.0025685074179051526,0.9595801599386599,0.9595801761992182
645,2.060825104729802e-09,4,Mid2,76.77721626664899,485165195.4097903,-7.297728190673183,-2.059821686786057,8.885258224684315e-09,SE,98,8.280772338882922,1.4117705831904195e+18,0.002282857894897461,32.935326296028656,-7.300296698090563,0.002568507417379351,0.9595801599427934,0.9595801761992182
2945,2.060825104729802e-09,4,E330013p04rik,76.77721626664899,485165195.4097903,11.895240936294726,-1.2046128448027906,3.08559250105478e-09,SE,98,8.267365801946251,1.409484932324163e+18,0.0018756389617919922,-5.450611957907164,11.892672428878228,0.002568507416498278,0.9595801599497201,0.9595801761992182
2698,2.060825104729802e-09,4,Nos2,76.77721626664899,485165195.4097903,22.796997986845213,-2.1040005897003073,9.200137839406036e-09,SE,98,8.245093813673382,1.4056878302440635e+18,0.0016102790832519531,-27.254126059008136,22.794429479429652,0.0025685074155603616,0.9595801599570937,0.9595801761992182
2708,2.060825104729802e-09,4,Zfp322a,76.77721626664899,485165195.4097903,-4.116339225794604,-1.8606335990690508,7.266882178106407e-09,SE,98,8.218486025247843,1.401151527174054e+18,0.0016450881958007812,26.572548366271498,-4.118907733208886,0.0025685074142813846,0.9595801599671485,0.9595801761992182
1104,2.0608251047298017e-09,4,Supt7l,76.77721626664899,485165195.4097903,-1.656098466741355,-2.0546968224499826,8.82656377442301e-09,SE,98,8.196411133186519,1.3973880275916593e+18,0.0016968250274658203,21.652066848165,-1.6586669741551816,0.0025685074138266373,0.9595801599707235,0.9595801761992182
1742,2.0608251047298017e-09,4,Rab33b,76.77721626664899,485165195.4097903,-6.107075251343645,-2.0716916655231854,8.982976880015086e-09,SE,98,8.200818990667061,1.39813951347622e+18,0.0016117095947265625,30.55402041736958,-6.10964375875696,0.0025685074133150465,0.9595801599747454,0.9595801761992182
2587,2.060825104729802e-09,4,Ankrd36,76.77721626664899,485165195.4097903,10.376982544435236,-2.492479764621433,1.2902472850271006e-08,SE,98,8.130717480294278,1.3861880618324155e+18,0.001588582992553711,-2.4140951741881835,10.374414037025247,0.0025685074099897065,0.9595801600008881,0.9595801761992182
2947,2.060825104729802e-09,4,Scarf2,76.77721626664899,485165195.4097903,4.6554880022916905,-2.0421920034570293,8.705882680682396e-09,SE,98,8.130717480294276,1.3861880618324155e+18,0.0016057491302490234,9.028893910098908,4.652919494881985,0.0025685074097054894,0.9595801600031224,0.9595801761992182
361,2.060825104729802e-09,4,Fam221b,76.77721626664899,485165195.4097903,-6.614499930631723,0.32775438393493955,3.595366887018513e-10,SE,98,8.108995028121521,1.3824846489480568e+18,0.0016396045684814453,31.568869775945736,-6.617068438040661,0.0025685074089381033,0.9595801600091554,0.9595801761992182
31,2.060825104729802e-09,4,Ahr,76.77721626664899,485165195.4097903,-6.511250509072056,-2.5386993201295223,1.342195397388754e-08,SE,98,8.078729543885848,1.3773247533995092e+18,0.0016286373138427734,31.3623709328264,-6.513819016479516,0.0025685074074601744,0.9595801600207743,0.9595801761992182
2771,2.060825104729802e-09,4,Galr2,76.77721626664899,485165195.4097903,28.240167586600705,-1.2809806328775633,3.449987512724977e-09,SE,98,8.02723863558643,1.3685461821909348e+18,0.001598358154296875,-38.14046525851912,28.23759907919552,0.0025685074051864376,0.9595801600386495,0.9595801761992182
3386,2.060825104729802e-09,4,Asap2,76.77721626664899,485165195.4097903,9.048415596456039,-3.325122044798369,2.2889346109093038e-08,SE,98,8.035786207067364,1.3700034387704745e+18,0.0015954971313476562,0.2430387217702119,9.045847089050937,0.0025685074051011725,0.9595801600393198,0.9595801761992182
1162,2.0608251047298017e-09,4,Tmem260,76.77721626664899,485165195.4097903,-3.6481389615372564,-2.1021774599227894,9.238555145890394e-09,SE,98,8.001677589418366,1.3641883358960676e+18,0.0017979145050048828,25.636147837756802,-3.6507074689409365,0.002568507403680087,0.9595801600504918,0.9595801761992182
3414,2.0608251047298017e-09,4,Rhov,76.77721626664899,485165195.4097903,0.9868670869358311,-3.1781651392154506,2.0937437705244434e-08,SE,98,7.984704660160784,1.3612946586814536e+18,0.0015933513641357422,16.366135740810627,0.9842985795326058,0.0025685074032253397,0.9595801600540669,0.9595801761992182
306,2.060825104729802e-09,4,Efcab12,76.77721626664899,485165195.4097903,6.129813055227146,-1.8502688416504516,7.162838105214011e-09,SE,98,7.929914027247901,1.3519535247128765e+18,0.0061833858489990234,6.080243804227997,6.127244547826791,0.002568507400354747,0.9595801600766344,0.9595801761992182
218,2.0608251047298017e-09,4,Cr2,76.77721626664899,485165195.4097903,-7.449022278625193,-1.735274369049506,6.3469926662832115e-09,SE,98,7.925722740837353,1.3512389615516175e+18,0.0008382797241210938,33.237914471932676,-7.451590786025207,0.0025685074000136865,0.9595801600793157,0.9595801761992182
2614,2.060825104729802e-09,4,Elmo1,76.77721626664899,485165195.4097903,-4.13217775876285,-3.51098545715554,2.553917817738163e-08,SE,98,7.8302329769806365,1.3349591226559508e+18,0.002888917922973633,26.60422543220799,-4.134746266158658,0.0025685073958072735,0.9595801601123849,0.9595801761992182
2873,2.060825104729802e-09,4,Gbe1,76.77721626664899,485165195.4097903,19.708790448037576,-2.6648104501959646,1.4717409396883379e-08,SE,98,7.83023297698064,1.3349591226559508e+18,0.0015935897827148438,-21.077710981392862,19.706221940641825,0.00256850739575043,0.9595801601128318,0.9595801761992182
275,2.0608251047298017e-09,4,Dnaic2,76.77721626664899,485165195.4097903,-2.4468215610621655,-1.5694120400662674,5.203592349977747e-09,SE,98,7.781095801542353,1.326581834163294e+18,0.001641988754272461,23.23351303680662,-2.449390068454676,0.002568507392510355,0.959580160138304,0.9595801761992182
1896,2.060825104729802e-09,4,Maob,76.77721626664899,485165195.4097903,-4.354077407161299,-2.3738872243829827,1.1747197126428812e-08,SE,98,7.7729512559257605,1.3251932885730514e+18,0.0016279220581054688,27.048024729004887,-4.356645914553468,0.0025685073921692947,0.9595801601409852,0.9595801761992182
1775,2.060825104729802e-09,4,Fkbp15,76.77721626664899,485165195.4097903,-9.122334199033617,-1.2864646428323359,3.5565658988911087e-09,SE,98,7.752645749300118,1.3217314476048778e+18,0.0014414787292480469,36.58453831274952,-9.12490270642516,0.002568507391544017,0.959580160145901,0.9595801761992182
1683,2.060825104729802e-09,4,Edc3,76.77721626664899,485165195.4097903,2.244447842145405,-2.6409791181495943,1.449135099144068e-08,SE,98,7.7485941968481,1.321040707377526e+18,0.0016338825225830078,13.85097423039148,2.2418793347543158,0.0025685073910892697,0.959580160149476,0.9595801761992182
